CamId,feature,num_samples,missing_count,missing_rate,dtype
10917,WspdM,3565,1,0.00028050490883590464,float64
623,WspdM,3723,0,0.0,float64
858,WspdM,200,0,0.0,float64
1093,WspdM,869,0,0.0,float64
3297,WspdM,1267,0,0.0,float64
3837,WspdM,3197,0,0.0,float64
3888,WspdM,1626,0,0.0,float64
4181,WspdM,1779,0,0.0,float64
4232,WspdM,175,0,0.0,float64
4679,WspdM,1090,0,0.0,float64
4795,WspdM,723,0,0.0,float64
4801,WspdM,1601,0,0.0,float64
5020,WspdM,2304,0,0.0,float64
5021,WspdM,1022,0,0.0,float64
6798,WspdM,1795,0,0.0,float64
7211,WspdM,1511,0,0.0,float64
7233,WspdM,1197,0,0.0,float64
7371,WspdM,1512,0,0.0,float64
8438,WspdM,1059,0,0.0,float64
8733,WspdM,1791,0,0.0,float64
8887,WspdM,3181,0,0.0,float64
9112,WspdM,655,0,0.0,float64
9291,WspdM,1253,0,0.0,float64
9483,WspdM,939,0,0.0,float64
9708,WspdM,750,0,0.0,float64
10066,WspdM,1669,0,0.0,float64
10870,WspdM,1460,0,0.0,float64
11160,WspdM,1690,0,0.0,float64
11331,WspdM,1170,0,0.0,float64
17218,WspdM,1805,0,0.0,float64
19106,WspdM,859,0,0.0,float64
19306,WspdM,1275,0,0.0,float64
19388,WspdM,1789,0,0.0,float64
21510,WspdM,2965,0,0.0,float64
22788,WspdM,1446,0,0.0,float64
65,Year,3234,0,0.0,int64
75,Year,1828,0,0.0,int64
162,Year,3244,0,0.0,int64
204,Year,2489,0,0.0,int64
260,Year,3224,0,0.0,int64
623,Year,3723,0,0.0,int64
684,Year,4091,0,0.0,int64
858,Year,200,0,0.0,int64
861,Year,920,0,0.0,int64
1093,Year,869,0,0.0,int64
3297,Year,1267,0,0.0,int64
3395,Year,1268,0,0.0,int64
3396,Year,2668,0,0.0,int64
3837,Year,3197,0,0.0,int64
3888,Year,1626,0,0.0,int64
4181,Year,1779,0,0.0,int64
4232,Year,175,0,0.0,int64
4584,Year,1805,0,0.0,int64
4679,Year,1090,0,0.0,int64
4795,Year,723,0,0.0,int64
4801,Year,1601,0,0.0,int64
5020,Year,2304,0,0.0,int64
5021,Year,1022,0,0.0,int64
6798,Year,1795,0,0.0,int64
7211,Year,1511,0,0.0,int64
7233,Year,1197,0,0.0,int64
7371,Year,1512,0,0.0,int64
8438,Year,1059,0,0.0,int64
8733,Year,1791,0,0.0,int64
8887,Year,3181,0,0.0,int64
8953,Year,787,0,0.0,int64
9112,Year,655,0,0.0,int64
9291,Year,1253,0,0.0,int64
9483,Year,939,0,0.0,int64
9708,Year,750,0,0.0,int64
9730,Year,1805,0,0.0,int64
10066,Year,1669,0,0.0,int64
10870,Year,1460,0,0.0,int64
10917,Year,3565,0,0.0,int64
11160,Year,1690,0,0.0,int64
11331,Year,1170,0,0.0,int64
17218,Year,1805,0,0.0,int64
17244,Year,2390,0,0.0,int64
18590,Year,3491,0,0.0,int64
19106,Year,859,0,0.0,int64
19306,Year,1275,0,0.0,int64
19388,Year,1789,0,0.0,int64
19834,Year,1328,0,0.0,int64
21444,Year,305,0,0.0,int64
21510,Year,2965,0,0.0,int64
21511,Year,2755,0,0.0,int64
22788,Year,1446,0,0.0,int64
24325,Year,1924,0,0.0,int64
10870,autumn,1460,7,0.004794520547945206,float64
9291,autumn,1253,6,0.004788507581803671,float64
7233,autumn,1197,2,0.001670843776106934,float64
3888,autumn,1626,1,0.0006150061500615006,float64
65,autumn,3234,0,0.0,float64
75,autumn,1828,0,0.0,float64
162,autumn,3244,0,0.0,float64
204,autumn,2489,0,0.0,float64
260,autumn,3224,0,0.0,float64
623,autumn,3723,0,0.0,float64
684,autumn,4091,0,0.0,float64
858,autumn,200,0,0.0,float64
861,autumn,920,0,0.0,float64
1093,autumn,869,0,0.0,float64
3297,autumn,1267,0,0.0,float64
3395,autumn,1268,0,0.0,float64
3396,autumn,2668,0,0.0,float64
3837,autumn,3197,0,0.0,float64
4181,autumn,1779,0,0.0,float64
4232,autumn,175,0,0.0,float64
4584,autumn,1805,0,0.0,float64
4679,autumn,1090,0,0.0,float64
4795,autumn,723,0,0.0,float64
4801,autumn,1601,0,0.0,float64
5020,autumn,2304,0,0.0,float64
5021,autumn,1022,0,0.0,float64
6798,autumn,1795,0,0.0,float64
7211,autumn,1511,0,0.0,float64
7371,autumn,1512,0,0.0,float64
8438,autumn,1059,0,0.0,float64
8733,autumn,1791,0,0.0,float64
8887,autumn,3181,0,0.0,float64
8953,autumn,787,0,0.0,float64
9112,autumn,655,0,0.0,float64
9483,autumn,939,0,0.0,float64
9708,autumn,750,0,0.0,float64
9730,autumn,1805,0,0.0,float64
10066,autumn,1669,0,0.0,float64
10917,autumn,3565,0,0.0,float64
11160,autumn,1690,0,0.0,float64
11331,autumn,1170,0,0.0,float64
17218,autumn,1805,0,0.0,float64
17244,autumn,2390,0,0.0,float64
18590,autumn,3491,0,0.0,float64
19106,autumn,859,0,0.0,float64
19306,autumn,1275,0,0.0,float64
19388,autumn,1789,0,0.0,float64
19834,autumn,1328,0,0.0,float64
21444,autumn,305,0,0.0,float64
21510,autumn,2965,0,0.0,float64
21511,autumn,2755,0,0.0,float64
22788,autumn,1446,0,0.0,float64
24325,autumn,1924,0,0.0,float64
10870,beautiful,1460,7,0.004794520547945206,float64
9291,beautiful,1253,6,0.004788507581803671,float64
7233,beautiful,1197,2,0.001670843776106934,float64
3888,beautiful,1626,1,0.0006150061500615006,float64
65,beautiful,3234,0,0.0,float64
75,beautiful,1828,0,0.0,float64
162,beautiful,3244,0,0.0,float64
204,beautiful,2489,0,0.0,float64
260,beautiful,3224,0,0.0,float64
623,beautiful,3723,0,0.0,float64
684,beautiful,4091,0,0.0,float64
858,beautiful,200,0,0.0,float64
861,beautiful,920,0,0.0,float64
1093,beautiful,869,0,0.0,float64
3297,beautiful,1267,0,0.0,float64
3395,beautiful,1268,0,0.0,float64
3396,beautiful,2668,0,0.0,float64
3837,beautiful,3197,0,0.0,float64
4181,beautiful,1779,0,0.0,float64
4232,beautiful,175,0,0.0,float64
4584,beautiful,1805,0,0.0,float64
4679,beautiful,1090,0,0.0,float64
4795,beautiful,723,0,0.0,float64
4801,beautiful,1601,0,0.0,float64
5020,beautiful,2304,0,0.0,float64
5021,beautiful,1022,0,0.0,float64
6798,beautiful,1795,0,0.0,float64
7211,beautiful,1511,0,0.0,float64
7371,beautiful,1512,0,0.0,float64
8438,beautiful,1059,0,0.0,float64
8733,beautiful,1791,0,0.0,float64
8887,beautiful,3181,0,0.0,float64
8953,beautiful,787,0,0.0,float64
9112,beautiful,655,0,0.0,float64
9483,beautiful,939,0,0.0,float64
9708,beautiful,750,0,0.0,float64
9730,beautiful,1805,0,0.0,float64
10066,beautiful,1669,0,0.0,float64
10917,beautiful,3565,0,0.0,float64
11160,beautiful,1690,0,0.0,float64
11331,beautiful,1170,0,0.0,float64
17218,beautiful,1805,0,0.0,float64
17244,beautiful,2390,0,0.0,float64
18590,beautiful,3491,0,0.0,float64
19106,beautiful,859,0,0.0,float64
19306,beautiful,1275,0,0.0,float64
19388,beautiful,1789,0,0.0,float64
19834,beautiful,1328,0,0.0,float64
21444,beautiful,305,0,0.0,float64
21510,beautiful,2965,0,0.0,float64
21511,beautiful,2755,0,0.0,float64
22788,beautiful,1446,0,0.0,float64
24325,beautiful,1924,0,0.0,float64
10870,boring,1460,7,0.004794520547945206,float64
9291,boring,1253,6,0.004788507581803671,float64
7233,boring,1197,2,0.001670843776106934,float64
3888,boring,1626,1,0.0006150061500615006,float64
65,boring,3234,0,0.0,float64
75,boring,1828,0,0.0,float64
162,boring,3244,0,0.0,float64
204,boring,2489,0,0.0,float64
260,boring,3224,0,0.0,float64
623,boring,3723,0,0.0,float64
684,boring,4091,0,0.0,float64
858,boring,200,0,0.0,float64
861,boring,920,0,0.0,float64
1093,boring,869,0,0.0,float64
3297,boring,1267,0,0.0,float64
3395,boring,1268,0,0.0,float64
3396,boring,2668,0,0.0,float64
3837,boring,3197,0,0.0,float64
4181,boring,1779,0,0.0,float64
4232,boring,175,0,0.0,float64
4584,boring,1805,0,0.0,float64
4679,boring,1090,0,0.0,float64
4795,boring,723,0,0.0,float64
4801,boring,1601,0,0.0,float64
5020,boring,2304,0,0.0,float64
5021,boring,1022,0,0.0,float64
6798,boring,1795,0,0.0,float64
7211,boring,1511,0,0.0,float64
7371,boring,1512,0,0.0,float64
8438,boring,1059,0,0.0,float64
8733,boring,1791,0,0.0,float64
8887,boring,3181,0,0.0,float64
8953,boring,787,0,0.0,float64
9112,boring,655,0,0.0,float64
9483,boring,939,0,0.0,float64
9708,boring,750,0,0.0,float64
9730,boring,1805,0,0.0,float64
10066,boring,1669,0,0.0,float64
10917,boring,3565,0,0.0,float64
11160,boring,1690,0,0.0,float64
11331,boring,1170,0,0.0,float64
17218,boring,1805,0,0.0,float64
17244,boring,2390,0,0.0,float64
18590,boring,3491,0,0.0,float64
19106,boring,859,0,0.0,float64
19306,boring,1275,0,0.0,float64
19388,boring,1789,0,0.0,float64
19834,boring,1328,0,0.0,float64
21444,boring,305,0,0.0,float64
21510,boring,2965,0,0.0,float64
21511,boring,2755,0,0.0,float64
22788,boring,1446,0,0.0,float64
24325,boring,1924,0,0.0,float64
10870,bright,1460,7,0.004794520547945206,float64
9291,bright,1253,6,0.004788507581803671,float64
7233,bright,1197,2,0.001670843776106934,float64
3888,bright,1626,1,0.0006150061500615006,float64
65,bright,3234,0,0.0,float64
75,bright,1828,0,0.0,float64
162,bright,3244,0,0.0,float64
204,bright,2489,0,0.0,float64
260,bright,3224,0,0.0,float64
623,bright,3723,0,0.0,float64
684,bright,4091,0,0.0,float64
858,bright,200,0,0.0,float64
861,bright,920,0,0.0,float64
1093,bright,869,0,0.0,float64
3297,bright,1267,0,0.0,float64
3395,bright,1268,0,0.0,float64
3396,bright,2668,0,0.0,float64
3837,bright,3197,0,0.0,float64
4181,bright,1779,0,0.0,float64
4232,bright,175,0,0.0,float64
4584,bright,1805,0,0.0,float64
4679,bright,1090,0,0.0,float64
4795,bright,723,0,0.0,float64
4801,bright,1601,0,0.0,float64
5020,bright,2304,0,0.0,float64
5021,bright,1022,0,0.0,float64
6798,bright,1795,0,0.0,float64
7211,bright,1511,0,0.0,float64
7371,bright,1512,0,0.0,float64
8438,bright,1059,0,0.0,float64
8733,bright,1791,0,0.0,float64
8887,bright,3181,0,0.0,float64
8953,bright,787,0,0.0,float64
9112,bright,655,0,0.0,float64
9483,bright,939,0,0.0,float64
9708,bright,750,0,0.0,float64
9730,bright,1805,0,0.0,float64
10066,bright,1669,0,0.0,float64
10917,bright,3565,0,0.0,float64
11160,bright,1690,0,0.0,float64
11331,bright,1170,0,0.0,float64
17218,bright,1805,0,0.0,float64
17244,bright,2390,0,0.0,float64
18590,bright,3491,0,0.0,float64
19106,bright,859,0,0.0,float64
19306,bright,1275,0,0.0,float64
19388,bright,1789,0,0.0,float64
19834,bright,1328,0,0.0,float64
21444,bright,305,0,0.0,float64
21510,bright,2965,0,0.0,float64
21511,bright,2755,0,0.0,float64
22788,bright,1446,0,0.0,float64
24325,bright,1924,0,0.0,float64
10870,busy,1460,7,0.004794520547945206,float64
9291,busy,1253,6,0.004788507581803671,float64
7233,busy,1197,2,0.001670843776106934,float64
3888,busy,1626,1,0.0006150061500615006,float64
65,busy,3234,0,0.0,float64
75,busy,1828,0,0.0,float64
162,busy,3244,0,0.0,float64
204,busy,2489,0,0.0,float64
260,busy,3224,0,0.0,float64
623,busy,3723,0,0.0,float64
684,busy,4091,0,0.0,float64
858,busy,200,0,0.0,float64
861,busy,920,0,0.0,float64
1093,busy,869,0,0.0,float64
3297,busy,1267,0,0.0,float64
3395,busy,1268,0,0.0,float64
3396,busy,2668,0,0.0,float64
3837,busy,3197,0,0.0,float64
4181,busy,1779,0,0.0,float64
4232,busy,175,0,0.0,float64
4584,busy,1805,0,0.0,float64
4679,busy,1090,0,0.0,float64
4795,busy,723,0,0.0,float64
4801,busy,1601,0,0.0,float64
5020,busy,2304,0,0.0,float64
5021,busy,1022,0,0.0,float64
6798,busy,1795,0,0.0,float64
7211,busy,1511,0,0.0,float64
7371,busy,1512,0,0.0,float64
8438,busy,1059,0,0.0,float64
8733,busy,1791,0,0.0,float64
8887,busy,3181,0,0.0,float64
8953,busy,787,0,0.0,float64
9112,busy,655,0,0.0,float64
9483,busy,939,0,0.0,float64
9708,busy,750,0,0.0,float64
9730,busy,1805,0,0.0,float64
10066,busy,1669,0,0.0,float64
10917,busy,3565,0,0.0,float64
11160,busy,1690,0,0.0,float64
11331,busy,1170,0,0.0,float64
17218,busy,1805,0,0.0,float64
17244,busy,2390,0,0.0,float64
18590,busy,3491,0,0.0,float64
19106,busy,859,0,0.0,float64
19306,busy,1275,0,0.0,float64
19388,busy,1789,0,0.0,float64
19834,busy,1328,0,0.0,float64
21444,busy,305,0,0.0,float64
21510,busy,2965,0,0.0,float64
21511,busy,2755,0,0.0,float64
22788,busy,1446,0,0.0,float64
24325,busy,1924,0,0.0,float64
10870,clouds,1460,7,0.004794520547945206,float64
9291,clouds,1253,6,0.004788507581803671,float64
7233,clouds,1197,2,0.001670843776106934,float64
3888,clouds,1626,1,0.0006150061500615006,float64
65,clouds,3234,0,0.0,float64
75,clouds,1828,0,0.0,float64
162,clouds,3244,0,0.0,float64
204,clouds,2489,0,0.0,float64
260,clouds,3224,0,0.0,float64
623,clouds,3723,0,0.0,float64
684,clouds,4091,0,0.0,float64
858,clouds,200,0,0.0,float64
861,clouds,920,0,0.0,float64
1093,clouds,869,0,0.0,float64
3297,clouds,1267,0,0.0,float64
3395,clouds,1268,0,0.0,float64
3396,clouds,2668,0,0.0,float64
3837,clouds,3197,0,0.0,float64
4181,clouds,1779,0,0.0,float64
4232,clouds,175,0,0.0,float64
4584,clouds,1805,0,0.0,float64
4679,clouds,1090,0,0.0,float64
4795,clouds,723,0,0.0,float64
4801,clouds,1601,0,0.0,float64
5020,clouds,2304,0,0.0,float64
5021,clouds,1022,0,0.0,float64
6798,clouds,1795,0,0.0,float64
7211,clouds,1511,0,0.0,float64
7371,clouds,1512,0,0.0,float64
8438,clouds,1059,0,0.0,float64
8733,clouds,1791,0,0.0,float64
8887,clouds,3181,0,0.0,float64
8953,clouds,787,0,0.0,float64
9112,clouds,655,0,0.0,float64
9483,clouds,939,0,0.0,float64
9708,clouds,750,0,0.0,float64
9730,clouds,1805,0,0.0,float64
10066,clouds,1669,0,0.0,float64
10917,clouds,3565,0,0.0,float64
11160,clouds,1690,0,0.0,float64
11331,clouds,1170,0,0.0,float64
17218,clouds,1805,0,0.0,float64
17244,clouds,2390,0,0.0,float64
18590,clouds,3491,0,0.0,float64
19106,clouds,859,0,0.0,float64
19306,clouds,1275,0,0.0,float64
19388,clouds,1789,0,0.0,float64
19834,clouds,1328,0,0.0,float64
21444,clouds,305,0,0.0,float64
21510,clouds,2965,0,0.0,float64
21511,clouds,2755,0,0.0,float64
22788,clouds,1446,0,0.0,float64
24325,clouds,1924,0,0.0,float64
10870,cluttered,1460,7,0.004794520547945206,float64
9291,cluttered,1253,6,0.004788507581803671,float64
7233,cluttered,1197,2,0.001670843776106934,float64
3888,cluttered,1626,1,0.0006150061500615006,float64
65,cluttered,3234,0,0.0,float64
75,cluttered,1828,0,0.0,float64
162,cluttered,3244,0,0.0,float64
204,cluttered,2489,0,0.0,float64
260,cluttered,3224,0,0.0,float64
623,cluttered,3723,0,0.0,float64
684,cluttered,4091,0,0.0,float64
858,cluttered,200,0,0.0,float64
861,cluttered,920,0,0.0,float64
1093,cluttered,869,0,0.0,float64
3297,cluttered,1267,0,0.0,float64
3395,cluttered,1268,0,0.0,float64
3396,cluttered,2668,0,0.0,float64
3837,cluttered,3197,0,0.0,float64
4181,cluttered,1779,0,0.0,float64
4232,cluttered,175,0,0.0,float64
4584,cluttered,1805,0,0.0,float64
4679,cluttered,1090,0,0.0,float64
4795,cluttered,723,0,0.0,float64
4801,cluttered,1601,0,0.0,float64
5020,cluttered,2304,0,0.0,float64
5021,cluttered,1022,0,0.0,float64
6798,cluttered,1795,0,0.0,float64
7211,cluttered,1511,0,0.0,float64
7371,cluttered,1512,0,0.0,float64
8438,cluttered,1059,0,0.0,float64
8733,cluttered,1791,0,0.0,float64
8887,cluttered,3181,0,0.0,float64
8953,cluttered,787,0,0.0,float64
9112,cluttered,655,0,0.0,float64
9483,cluttered,939,0,0.0,float64
9708,cluttered,750,0,0.0,float64
9730,cluttered,1805,0,0.0,float64
10066,cluttered,1669,0,0.0,float64
10917,cluttered,3565,0,0.0,float64
11160,cluttered,1690,0,0.0,float64
11331,cluttered,1170,0,0.0,float64
17218,cluttered,1805,0,0.0,float64
17244,cluttered,2390,0,0.0,float64
18590,cluttered,3491,0,0.0,float64
19106,cluttered,859,0,0.0,float64
19306,cluttered,1275,0,0.0,float64
19388,cluttered,1789,0,0.0,float64
19834,cluttered,1328,0,0.0,float64
21444,cluttered,305,0,0.0,float64
21510,cluttered,2965,0,0.0,float64
21511,cluttered,2755,0,0.0,float64
22788,cluttered,1446,0,0.0,float64
24325,cluttered,1924,0,0.0,float64
10870,cold,1460,7,0.004794520547945206,float64
9291,cold,1253,6,0.004788507581803671,float64
7233,cold,1197,2,0.001670843776106934,float64
3888,cold,1626,1,0.0006150061500615006,float64
65,cold,3234,0,0.0,float64
75,cold,1828,0,0.0,float64
162,cold,3244,0,0.0,float64
204,cold,2489,0,0.0,float64
260,cold,3224,0,0.0,float64
623,cold,3723,0,0.0,float64
684,cold,4091,0,0.0,float64
858,cold,200,0,0.0,float64
861,cold,920,0,0.0,float64
1093,cold,869,0,0.0,float64
3297,cold,1267,0,0.0,float64
3395,cold,1268,0,0.0,float64
3396,cold,2668,0,0.0,float64
3837,cold,3197,0,0.0,float64
4181,cold,1779,0,0.0,float64
4232,cold,175,0,0.0,float64
4584,cold,1805,0,0.0,float64
4679,cold,1090,0,0.0,float64
4795,cold,723,0,0.0,float64
4801,cold,1601,0,0.0,float64
5020,cold,2304,0,0.0,float64
5021,cold,1022,0,0.0,float64
6798,cold,1795,0,0.0,float64
7211,cold,1511,0,0.0,float64
7371,cold,1512,0,0.0,float64
8438,cold,1059,0,0.0,float64
8733,cold,1791,0,0.0,float64
8887,cold,3181,0,0.0,float64
8953,cold,787,0,0.0,float64
9112,cold,655,0,0.0,float64
9483,cold,939,0,0.0,float64
9708,cold,750,0,0.0,float64
9730,cold,1805,0,0.0,float64
10066,cold,1669,0,0.0,float64
10917,cold,3565,0,0.0,float64
11160,cold,1690,0,0.0,float64
11331,cold,1170,0,0.0,float64
17218,cold,1805,0,0.0,float64
17244,cold,2390,0,0.0,float64
18590,cold,3491,0,0.0,float64
19106,cold,859,0,0.0,float64
19306,cold,1275,0,0.0,float64
19388,cold,1789,0,0.0,float64
19834,cold,1328,0,0.0,float64
21444,cold,305,0,0.0,float64
21510,cold,2965,0,0.0,float64
21511,cold,2755,0,0.0,float64
22788,cold,1446,0,0.0,float64
24325,cold,1924,0,0.0,float64
10870,colorful,1460,7,0.004794520547945206,float64
9291,colorful,1253,6,0.004788507581803671,float64
7233,colorful,1197,2,0.001670843776106934,float64
3888,colorful,1626,1,0.0006150061500615006,float64
65,colorful,3234,0,0.0,float64
75,colorful,1828,0,0.0,float64
162,colorful,3244,0,0.0,float64
204,colorful,2489,0,0.0,float64
260,colorful,3224,0,0.0,float64
623,colorful,3723,0,0.0,float64
684,colorful,4091,0,0.0,float64
858,colorful,200,0,0.0,float64
861,colorful,920,0,0.0,float64
1093,colorful,869,0,0.0,float64
3297,colorful,1267,0,0.0,float64
3395,colorful,1268,0,0.0,float64
3396,colorful,2668,0,0.0,float64
3837,colorful,3197,0,0.0,float64
4181,colorful,1779,0,0.0,float64
4232,colorful,175,0,0.0,float64
4584,colorful,1805,0,0.0,float64
4679,colorful,1090,0,0.0,float64
4795,colorful,723,0,0.0,float64
4801,colorful,1601,0,0.0,float64
5020,colorful,2304,0,0.0,float64
5021,colorful,1022,0,0.0,float64
6798,colorful,1795,0,0.0,float64
7211,colorful,1511,0,0.0,float64
7371,colorful,1512,0,0.0,float64
8438,colorful,1059,0,0.0,float64
8733,colorful,1791,0,0.0,float64
8887,colorful,3181,0,0.0,float64
8953,colorful,787,0,0.0,float64
9112,colorful,655,0,0.0,float64
9483,colorful,939,0,0.0,float64
9708,colorful,750,0,0.0,float64
9730,colorful,1805,0,0.0,float64
10066,colorful,1669,0,0.0,float64
10917,colorful,3565,0,0.0,float64
11160,colorful,1690,0,0.0,float64
11331,colorful,1170,0,0.0,float64
17218,colorful,1805,0,0.0,float64
17244,colorful,2390,0,0.0,float64
18590,colorful,3491,0,0.0,float64
19106,colorful,859,0,0.0,float64
19306,colorful,1275,0,0.0,float64
19388,colorful,1789,0,0.0,float64
19834,colorful,1328,0,0.0,float64
21444,colorful,305,0,0.0,float64
21510,colorful,2965,0,0.0,float64
21511,colorful,2755,0,0.0,float64
22788,colorful,1446,0,0.0,float64
24325,colorful,1924,0,0.0,float64
10870,dark,1460,7,0.004794520547945206,float64
9291,dark,1253,6,0.004788507581803671,float64
7233,dark,1197,2,0.001670843776106934,float64
3888,dark,1626,1,0.0006150061500615006,float64
65,dark,3234,0,0.0,float64
75,dark,1828,0,0.0,float64
162,dark,3244,0,0.0,float64
204,dark,2489,0,0.0,float64
260,dark,3224,0,0.0,float64
623,dark,3723,0,0.0,float64
684,dark,4091,0,0.0,float64
858,dark,200,0,0.0,float64
861,dark,920,0,0.0,float64
1093,dark,869,0,0.0,float64
3297,dark,1267,0,0.0,float64
3395,dark,1268,0,0.0,float64
3396,dark,2668,0,0.0,float64
3837,dark,3197,0,0.0,float64
4181,dark,1779,0,0.0,float64
4232,dark,175,0,0.0,float64
4584,dark,1805,0,0.0,float64
4679,dark,1090,0,0.0,float64
4795,dark,723,0,0.0,float64
4801,dark,1601,0,0.0,float64
5020,dark,2304,0,0.0,float64
5021,dark,1022,0,0.0,float64
6798,dark,1795,0,0.0,float64
7211,dark,1511,0,0.0,float64
7371,dark,1512,0,0.0,float64
8438,dark,1059,0,0.0,float64
8733,dark,1791,0,0.0,float64
8887,dark,3181,0,0.0,float64
8953,dark,787,0,0.0,float64
9112,dark,655,0,0.0,float64
9483,dark,939,0,0.0,float64
9708,dark,750,0,0.0,float64
9730,dark,1805,0,0.0,float64
10066,dark,1669,0,0.0,float64
10917,dark,3565,0,0.0,float64
11160,dark,1690,0,0.0,float64
11331,dark,1170,0,0.0,float64
17218,dark,1805,0,0.0,float64
17244,dark,2390,0,0.0,float64
18590,dark,3491,0,0.0,float64
19106,dark,859,0,0.0,float64
19306,dark,1275,0,0.0,float64
19388,dark,1789,0,0.0,float64
19834,dark,1328,0,0.0,float64
21444,dark,305,0,0.0,float64
21510,dark,2965,0,0.0,float64
21511,dark,2755,0,0.0,float64
22788,dark,1446,0,0.0,float64
24325,dark,1924,0,0.0,float64
10870,dawndusk,1460,7,0.004794520547945206,float64
9291,dawndusk,1253,6,0.004788507581803671,float64
7233,dawndusk,1197,2,0.001670843776106934,float64
3888,dawndusk,1626,1,0.0006150061500615006,float64
65,dawndusk,3234,0,0.0,float64
75,dawndusk,1828,0,0.0,float64
162,dawndusk,3244,0,0.0,float64
204,dawndusk,2489,0,0.0,float64
260,dawndusk,3224,0,0.0,float64
623,dawndusk,3723,0,0.0,float64
684,dawndusk,4091,0,0.0,float64
858,dawndusk,200,0,0.0,float64
861,dawndusk,920,0,0.0,float64
1093,dawndusk,869,0,0.0,float64
3297,dawndusk,1267,0,0.0,float64
3395,dawndusk,1268,0,0.0,float64
3396,dawndusk,2668,0,0.0,float64
3837,dawndusk,3197,0,0.0,float64
4181,dawndusk,1779,0,0.0,float64
4232,dawndusk,175,0,0.0,float64
4584,dawndusk,1805,0,0.0,float64
4679,dawndusk,1090,0,0.0,float64
4795,dawndusk,723,0,0.0,float64
4801,dawndusk,1601,0,0.0,float64
5020,dawndusk,2304,0,0.0,float64
5021,dawndusk,1022,0,0.0,float64
6798,dawndusk,1795,0,0.0,float64
7211,dawndusk,1511,0,0.0,float64
7371,dawndusk,1512,0,0.0,float64
8438,dawndusk,1059,0,0.0,float64
8733,dawndusk,1791,0,0.0,float64
8887,dawndusk,3181,0,0.0,float64
8953,dawndusk,787,0,0.0,float64
9112,dawndusk,655,0,0.0,float64
9483,dawndusk,939,0,0.0,float64
9708,dawndusk,750,0,0.0,float64
9730,dawndusk,1805,0,0.0,float64
10066,dawndusk,1669,0,0.0,float64
10917,dawndusk,3565,0,0.0,float64
11160,dawndusk,1690,0,0.0,float64
11331,dawndusk,1170,0,0.0,float64
17218,dawndusk,1805,0,0.0,float64
17244,dawndusk,2390,0,0.0,float64
18590,dawndusk,3491,0,0.0,float64
19106,dawndusk,859,0,0.0,float64
19306,dawndusk,1275,0,0.0,float64
19388,dawndusk,1789,0,0.0,float64
19834,dawndusk,1328,0,0.0,float64
21444,dawndusk,305,0,0.0,float64
21510,dawndusk,2965,0,0.0,float64
21511,dawndusk,2755,0,0.0,float64
22788,dawndusk,1446,0,0.0,float64
24325,dawndusk,1924,0,0.0,float64
10870,daylight,1460,7,0.004794520547945206,float64
9291,daylight,1253,6,0.004788507581803671,float64
7233,daylight,1197,2,0.001670843776106934,float64
3888,daylight,1626,1,0.0006150061500615006,float64
65,daylight,3234,0,0.0,float64
75,daylight,1828,0,0.0,float64
162,daylight,3244,0,0.0,float64
204,daylight,2489,0,0.0,float64
260,daylight,3224,0,0.0,float64
623,daylight,3723,0,0.0,float64
684,daylight,4091,0,0.0,float64
858,daylight,200,0,0.0,float64
861,daylight,920,0,0.0,float64
1093,daylight,869,0,0.0,float64
3297,daylight,1267,0,0.0,float64
3395,daylight,1268,0,0.0,float64
3396,daylight,2668,0,0.0,float64
3837,daylight,3197,0,0.0,float64
4181,daylight,1779,0,0.0,float64
4232,daylight,175,0,0.0,float64
4584,daylight,1805,0,0.0,float64
4679,daylight,1090,0,0.0,float64
4795,daylight,723,0,0.0,float64
4801,daylight,1601,0,0.0,float64
5020,daylight,2304,0,0.0,float64
5021,daylight,1022,0,0.0,float64
6798,daylight,1795,0,0.0,float64
7211,daylight,1511,0,0.0,float64
7371,daylight,1512,0,0.0,float64
8438,daylight,1059,0,0.0,float64
8733,daylight,1791,0,0.0,float64
8887,daylight,3181,0,0.0,float64
8953,daylight,787,0,0.0,float64
9112,daylight,655,0,0.0,float64
9483,daylight,939,0,0.0,float64
9708,daylight,750,0,0.0,float64
9730,daylight,1805,0,0.0,float64
10066,daylight,1669,0,0.0,float64
10917,daylight,3565,0,0.0,float64
11160,daylight,1690,0,0.0,float64
11331,daylight,1170,0,0.0,float64
17218,daylight,1805,0,0.0,float64
17244,daylight,2390,0,0.0,float64
18590,daylight,3491,0,0.0,float64
19106,daylight,859,0,0.0,float64
19306,daylight,1275,0,0.0,float64
19388,daylight,1789,0,0.0,float64
19834,daylight,1328,0,0.0,float64
21444,daylight,305,0,0.0,float64
21510,daylight,2965,0,0.0,float64
21511,daylight,2755,0,0.0,float64
22788,daylight,1446,0,0.0,float64
24325,daylight,1924,0,0.0,float64
10870,dirty,1460,7,0.004794520547945206,float64
9291,dirty,1253,6,0.004788507581803671,float64
7233,dirty,1197,2,0.001670843776106934,float64
3888,dirty,1626,1,0.0006150061500615006,float64
65,dirty,3234,0,0.0,float64
75,dirty,1828,0,0.0,float64
162,dirty,3244,0,0.0,float64
204,dirty,2489,0,0.0,float64
260,dirty,3224,0,0.0,float64
623,dirty,3723,0,0.0,float64
684,dirty,4091,0,0.0,float64
858,dirty,200,0,0.0,float64
861,dirty,920,0,0.0,float64
1093,dirty,869,0,0.0,float64
3297,dirty,1267,0,0.0,float64
